TeckRank_int,rank_CB_normlized,name
7946.0,1083.0,PUBG Corporation
7947.0,2039.0,Z League
7948.0,6321.0,Bungie
7949.0,8209.0,Uplift
7950.0,9573.0,Dunzo
7951.0,1621.0,Flora
7952.0,3217.0,Metadata
7953.0,7928.0,Wattpad
7954.0,2537.0,Radish
7955.0,3751.0,SingularityNET
7956.0,1024.0,Asanify Technologies Private Limited
7957.0,8177.0,Branded
7958.0,2411.0,Igloo Software
7959.0,8075.0,Sightline Payments
7960.0,7800.0,Miso Robotics
7961.0,9468.0,Groq
7962.0,4274.0,AssuredPartners
7963.0,7205.0,Finicity
7964.0,1877.0,Mathpresso
7965.0,3783.0,Flipp
7966.0,2632.0,Dolly
7967.0,2129.0,Contents First
7968.0,615.0,Mangatoon
7969.0,6265.0,Brandwatch
7970.0,3742.0,ICON Health and Fitness
7971.0,8772.0,Fuel50
7972.0,107.0,Rokid
7973.0,4409.0,Bryte
7974.0,5437.0,Unmind
7975.0,3829.0,Granular
7976.0,4617.0,Power Ledger
7977.0,2932.0,Ampion
7978.0,8371.0,Elsa
7979.0,4566.0,Knock
7980.0,2776.0,Virpax Pharmaceuticals Inc (NASDAQ:VRPX)
7981.0,9396.0,Stem
7982.0,8045.0,Troops
7983.0,1460.0,OthersideAI
7984.0,3191.0,Bobble AI
7985.0,524.0,FiNC
7986.0,6551.0,MobileIron
7987.0,9214.0,Pleo
7988.0,3035.0,Cortilia
7989.0,6637.0,Callsign
7990.0,4299.0,Farasis Energy
7991.0,2214.0,Snap Kitchen
7992.0,316.0,More Labs
7993.0,9040.0,Thrive Market
7994.0,5627.0,MyVR
7995.0,7753.0,Pryon
7996.0,5353.0,KAYAK
7997.0,5834.0,Sight Machine
7998.0,6535.0,DataVisor
7999.0,1211.0,Narrativa
8000.0,9782.0,Fetch Rewards
8001.0,2325.0,OXIO
8002.0,8383.0,Delos
8003.0,4584.0,Upserve
8004.0,2108.0,Pathrise
8005.0,9016.0,Energy Monster
8006.0,7791.0,Picnic
8007.0,6337.0,Signal AI
8008.0,1317.0,KÜDZOO
8009.0,8017.0,CipherTrace
8010.0,5584.0,Vivint Smart Home
8011.0,8093.0,GSV Ventures
8012.0,3727.0,ELEME
8013.0,5246.0,Furlenco
8014.0,2010.0,Edmodo
8015.0,5078.0,Starcity
8016.0,4816.0,CapitaLand
8017.0,4244.0,GuestReady
8018.0,4964.0,Evolve
8019.0,8843.0,Dash Living
8020.0,6209.0,Blueground
8021.0,2740.0,SilkRoad Technology
8022.0,1610.0,Tridge
8023.0,3261.0,NOBULL PROJECT
8024.0,7663.0,Gymshark
8025.0,902.0,Placester
8026.0,7036.0,Huami
8027.0,5325.0,HelloSign
8028.0,4346.0,Vernacular.ai
8029.0,260.0,Fraugster
8030.0,7649.0,Booksy
8031.0,546.0,NN
8032.0,9429.0,Riot Games
8033.0,3990.0,Intellimize
8034.0,6550.0,BrandTotal
8035.0,5353.0,Aaptiv
8036.0,7985.0,Vidyard
8037.0,6809.0,Vireo Health
8038.0,3939.0,Sanity Group
8039.0,3093.0,GW Pharmaceuticals
8040.0,5164.0,BIT Mining
8041.0,2375.0,BetterPlace Safety Solutions
8042.0,6489.0,Ceridian
8043.0,7697.0,ViaSat
8044.0,65.0,BOOM imagestudio
8045.0,10017.0,Intel
8046.0,8363.0,Zapp
8047.0,9715.0,BigBasket
8048.0,2516.0,Discord
8049.0,1712.0,LawnTap
8050.0,1494.0,BitDam
8051.0,7971.0,Abnormal Security
8052.0,4255.0,"Valimail, Inc."
8053.0,10.0,Flywheel
8054.0,6125.0,Harbor
8055.0,5854.0,Deskera
8056.0,6656.0,mmhmm
8057.0,2429.0,Sendy
8058.0,7565.0,Airbnb
8059.0,3772.0,StaffCircle
8060.0,2955.0,Tailor Brands
8061.0,3797.0,Mercaris
8062.0,3363.0,Everseen
8063.0,1697.0,Next Caller
8064.0,3674.0,Percolate
8065.0,3101.0,OroraTech
8066.0,7965.0,Affectiva
8067.0,6073.0,Pymetrics
8068.0,7026.0,Agrosmart
8069.0,6903.0,Branded Strategic Hospitality
8070.0,1057.0,Shiji Group
8071.0,3373.0,Zoho
8072.0,4398.0,Artie
8073.0,5175.0,Digital Trends
8074.0,2238.0,Welltower Inc
8075.0,242.0,ClearSlide
8076.0,5768.0,SHYFT Power Solutions
8077.0,8527.0,Centrical
8078.0,6706.0,Jackpocket
8079.0,8859.0,Tripledot Studios
8080.0,9690.0,Animoca Brands
8081.0,7279.0,Voodoo
8082.0,9974.0,Nazara Technologies
8083.0,6177.0,Flock
8084.0,7365.0,Varsity Tutors
8085.0,7079.0,Woowa Bros
8086.0,10036.0,AppLovin
8087.0,7253.0,quip
8088.0,8202.0,AntWak
8089.0,6230.0,Lynda
8090.0,6387.0,Descomplica
8091.0,9678.0,Fyllo
8092.0,8222.0,Post Holdings
8093.0,6952.0,Alchemist Accelerator
8094.0,7822.0,NuScale Power
8095.0,5392.0,Smartfrog & Canary
8096.0,7561.0,FLIR Systems
8097.0,1433.0,Grain
8098.0,9437.0,Fanatics
8099.0,946.0,VICIS
8100.0,8554.0,Brainly
8101.0,5448.0,Mati
8102.0,4068.0,Codility
8103.0,6985.0,Nest Labs
8104.0,851.0,NOME
8105.0,3353.0,MCaffeine
8106.0,8347.0,ShearShare
8107.0,9272.0,Carousell
8108.0,1332.0,"Baffle, Inc."
8109.0,6516.0,CybelAngel
8110.0,766.0,Atheer
8111.0,8078.0,Monarch Tractor
8112.0,2393.0,GPB Capital Holdings
8113.0,8192.0,Quizizz
8114.0,3410.0,Accedo
8115.0,9328.0,Magic Leap
8116.0,9765.0,Sony
8117.0,6407.0,Quicko Technosoft Labs Private Limited
8118.0,4032.0,Domio
8119.0,7443.0,Hello Alfred
8120.0,1956.0,908 Devices
8121.0,7974.0,StoreDot
8122.0,8275.0,Orocobre
8123.0,8622.0,Galaxy Resources
8124.0,9639.0,InMobi
8125.0,6269.0,Literati
8126.0,9909.0,Oculus
8127.0,1834.0,Landbot
8128.0,9168.0,Superhuman
8129.0,9801.0,Lime
8130.0,8949.0,The Mom Project
8131.0,6256.0,Collective Bias
8132.0,8765.0,Leaf Group
8133.0,10007.0,Roku
8134.0,3186.0,HelloTech
8135.0,4474.0,Chrome River Technologies
8136.0,3097.0,Petpooja
8137.0,9087.0,Starbucks Corporation
8138.0,384.0,OTG
8139.0,1020.0,Cava Grill
8140.0,9179.0,Latch
8141.0,4689.0,Jiji
8142.0,3178.0,IDfy
8143.0,9342.0,Telefonica
8144.0,7880.0,Dejero Labs
8145.0,6372.0,Matternet
8146.0,9108.0,Zipline
8147.0,8736.0,Volocopter
8148.0,7293.0,MightyFly
8149.0,1508.0,The Plum Guide
8150.0,7442.0,Getaway
8151.0,2430.0,Lotame
8152.0,9238.0,Cardlytics
8153.0,9000.0,Inshorts
8154.0,6110.0,SEON. Fraud Fighters
8155.0,3494.0,3CLogic
8156.0,7172.0,Treatwell
8157.0,4486.0,Chartbeat
8158.0,428.0,Sidecar
8159.0,5617.0,COFE App
8160.0,4110.0,Pencil
8161.0,9011.0,Giphy
8162.0,4288.0,Culture Trip
8163.0,7783.0,Fetch Robotics
8164.0,6386.0,Inspirato
8165.0,1091.0,Hilton Worldwide
8166.0,81.0,Viking Cruises
8167.0,2228.0,Yatra
8168.0,7720.0,KLOOK
8169.0,9625.0,Cleartrip
8170.0,5405.0,Secret Escapes
8171.0,850.0,Your Super
8172.0,2354.0,Healthkart
8173.0,1166.0,Intuition Robotics
8174.0,6494.0,Bright Machines
8175.0,3565.0,Golden
8176.0,8464.0,Blippar
8177.0,2973.0,Chums
8178.0,2154.0,Esper
8179.0,2608.0,Quill
8180.0,7349.0,Hi Marley
8181.0,6282.0,Hmlet
8182.0,6400.0,ProducePay
8183.0,2053.0,Lululemon
8184.0,8679.0,Aphria
8185.0,9346.0,Miko
8186.0,1096.0,TravelFlan (a FreeD Group company)
8187.0,3110.0,AdmitHub
8188.0,3354.0,Gogo
8189.0,3996.0,GlossGenius
8190.0,2904.0,Parrot
8191.0,5053.0,Breather
8192.0,5124.0,Bijak
8193.0,5010.0,Sphero
8194.0,9837.0,Scorpion
8195.0,4640.0,Assembly
8196.0,201.0,Vestaron
8197.0,5216.0,Inari
8198.0,1398.0,Future Fields
8199.0,3957.0,InnovaFeed
8200.0,4875.0,Provivi
8201.0,8037.0,Benson Hill
8202.0,8015.0,Plant Response
8203.0,283.0,Sound Agriculture
8204.0,8393.0,Hazel Technologies
8205.0,4723.0,Trace Genomics
8206.0,6887.0,SigFig
8207.0,637.0,NEXA3D
8208.0,2766.0,Perlego
8209.0,1174.0,Wonder Workshop
8210.0,8958.0,Perpetua
8211.0,5309.0,Qubit
8212.0,2746.0,Jivox
8213.0,18.0,Springbot
8214.0,4708.0,NJOY
8215.0,1751.0,Mira
8216.0,1922.0,Kajitsudo
8217.0,5263.0,Oishii Farm
8218.0,9806.0,AppHarvest
8219.0,3509.0,Eden Farm Indonesia
8220.0,361.0,Bombay Hemp Company
8221.0,5874.0,Animall
8222.0,3631.0,Mootral
8223.0,502.0,Regrow Ag
8224.0,199.0,Monolith AI
8225.0,1062.0,When I Work
8226.0,6827.0,Line
8227.0,9475.0,Kakao Corp
8228.0,4151.0,Exotel
8229.0,7605.0,Hike
8230.0,10052.0,Twilio
8231.0,9400.0,Root AI
8232.0,1495.0,Sentera
8233.0,9101.0,OneSoil
8234.0,6726.0,Augmenta
8235.0,6167.0,Syniverse
8236.0,1972.0,Ably Realtime
8237.0,871.0,Much Better Adventures
8238.0,3483.0,AImotive
8239.0,5662.0,Area9 Lyceum
8240.0,8016.0,Justworks
8241.0,9271.0,ZipRecruiter
8242.0,9853.0,Andela
8243.0,5802.0,Mizuho Capital
8244.0,6349.0,Swile
8245.0,5494.0,Yale University
8246.0,2686.0,EAT Club
8247.0,7131.0,Winc
8248.0,6206.0,ezCater
8249.0,8901.0,TripAdvisor
8250.0,1570.0,Statflo
8251.0,10031.0,NVIDIA
8252.0,4187.0,Kamatan Farm Tech
8253.0,1452.0,Ergos
8254.0,3403.0,Springpod
8255.0,3851.0,ThreeKit
8256.0,3477.0,Cleo
8257.0,2659.0,Wingcopter
8258.0,4181.0,InfoSum
8259.0,3180.0,Kinestral Technologies
8260.0,4663.0,KKday
8261.0,8671.0,nPlan
8262.0,1733.0,RFPIO Inc.
8263.0,4436.0,UVeye
8264.0,9404.0,Gate.io
8265.0,6607.0,Flo Health
8266.0,5678.0,Bolt
8267.0,596.0,InstantPay
8268.0,3416.0,Semios
8269.0,6251.0,Tru Optik
8270.0,5181.0,MOLOCO
8271.0,4907.0,Tastemakers Africa
8272.0,4312.0,Juni Learning
8273.0,2408.0,Finless Foods
8274.0,4146.0,Machine Zone
8275.0,1416.0,Tenfold
8276.0,7480.0,Perfect Day
8277.0,9643.0,Skydio
8278.0,1217.0,Neurala
8279.0,6423.0,IPwe
8280.0,7381.0,Thrasio
8281.0,67.0,Renew Financial
8282.0,552.0,Ygrene Energy Fund
8283.0,7196.0,Loanpal
8284.0,2117.0,Invenergy
8285.0,2177.0,US Department of Energy
8286.0,1768.0,Argent
8287.0,9620.0,Impact
8288.0,2780.0,Rooter
8289.0,3774.0,Chairish
8290.0,3827.0,Upstream
8291.0,5955.0,Benefitfocus
8292.0,4353.0,Array
8293.0,2551.0,Karrot Market
8294.0,647.0,Manta
8295.0,6544.0,FirstEnergy Corp.
8296.0,47.0,Sensorfact
8297.0,8223.0,GroundTruth
8298.0,8879.0,Riskified
8299.0,5259.0,Span.IO
8300.0,7067.0,Oxitec
8301.0,185.0,Cibus
8302.0,2037.0,Brybe Influencer/Creator Marketplace
8303.0,6400.0,Zupee
8304.0,5032.0,Perfect
8305.0,4693.0,Barkibu
8306.0,8722.0,SendGrid
8307.0,5839.0,Drop Technologies
8308.0,716.0,ChargeLab
8309.0,591.0,NomNomNow Inc.
8310.0,9912.0,Verkada
8311.0,4569.0,WAX (Worldwide Asset eXchange)
8312.0,5668.0,Leafly
8313.0,9522.0,WalkMe
8314.0,8644.0,Ecovative Design
8315.0,1238.0,Roamler
8316.0,8441.0,AutoX
8317.0,1465.0,OKO
8318.0,4505.0,Humanity
8319.0,1468.0,Jawbone
8320.0,5144.0,Bloomscape
8321.0,417.0,Rollick
8322.0,6567.0,MyFitnessPal
8323.0,3581.0,Uplift Labs
8324.0,2866.0,TripActions
8325.0,7983.0,Droom
8326.0,1876.0,PowerToFly
8327.0,939.0,Shiftgig
8328.0,2017.0,Proletariat
8329.0,4002.0,Embracer Group
8330.0,3698.0,Farmhut
8331.0,3218.0,Orion Labs
8332.0,6772.0,Krisp
8333.0,9010.0,Play Shifu
8334.0,1179.0,Cortera
8335.0,4384.0,SELECT
8336.0,9198.0,iFood
8337.0,3168.0,Natural Cycles
8338.0,3108.0,VRChat
8339.0,8925.0,ComplyAdvantage
8340.0,3884.0,EverC
8341.0,2454.0,Prospera Technologies
8342.0,7734.0,CropIn
8343.0,2559.0,Drawbridge
8344.0,3686.0,TeleSign
8345.0,7252.0,Unbox Robotics
8346.0,7407.0,Attensi
8347.0,7736.0,Nice Tuan
8348.0,5733.0,Mentor Spaces
8349.0,7914.0,Minted
8350.0,6668.0,Zaius
8351.0,3982.0,Helion Energy
8352.0,6948.0,Form Energy
8353.0,2603.0,Fervo Energy
8354.0,3164.0,Amprius
8355.0,6439.0,Tujia
8356.0,2382.0,Home24
8357.0,7698.0,Burrow
8358.0,9464.0,Chingari
8359.0,661.0,Invisibly
8360.0,9915.0,Jumio
8361.0,9203.0,Trust Stamp
8362.0,6472.0,Hopper
8363.0,9313.0,SEMrush
8364.0,6034.0,Peel
8365.0,5699.0,Dynamic Signal
8366.0,7196.0,Epic
8367.0,5011.0,Fyle
8368.0,746.0,Blis
8369.0,4520.0,Bossa Nova Robotics
8370.0,2139.0,Plotly
8371.0,6391.0,Picus Capital
8372.0,9318.0,Class Technologies
8373.0,7390.0,Biofourmis
8374.0,9494.0,Grove Collaborative
8375.0,9369.0,MainStreet
8376.0,2867.0,Cimpress
8377.0,756.0,Grace
8378.0,3004.0,Hiver
8379.0,3390.0,Donut
8380.0,69.0,Team Labs
8381.0,2014.0,Funnel
8382.0,5737.0,Package Free
8383.0,7761.0,Kopin
8384.0,2153.0,Eagle Eye Networks
8385.0,6914.0,ICON
8386.0,7164.0,Synthego
8387.0,3694.0,Catalyze
8388.0,5051.0,LineVision
8389.0,5985.0,Teachers Pay Teachers
8390.0,7351.0,AgBiome
8391.0,4641.0,Helpshift
8392.0,9416.0,Podium
8393.0,2109.0,Trafi
8394.0,4148.0,Dedrone
8395.0,8535.0,Zoomin Software
8396.0,6973.0,Gloat.com
8397.0,6362.0,AppTweak
8398.0,709.0,Xinja Bank
8399.0,8198.0,Berkshire Hathaway
8400.0,4485.0,Upwave
8401.0,8168.0,SkyHive
8402.0,4363.0,One97
8403.0,497.0,Highview Power
8404.0,886.0,Svolt Energy Technology Co.
8405.0,8211.0,Contemporary Amperex Technology
8406.0,8804.0,Romeo Power
8407.0,8169.0,Campuswire
8408.0,2912.0,UrtheCast
8409.0,3445.0,Snaps
8410.0,3940.0,Meyer Equity
8411.0,4022.0,Spacious
8412.0,7874.0,Lighthouse Labs RVA
8413.0,6936.0,MYOB
8414.0,738.0,GRYPHON
8415.0,2842.0,Headset
8416.0,9659.0,Fitbit
8417.0,7582.0,SWVL Technologies
8418.0,2374.0,Rhapsody Venture Partners
8419.0,5636.0,Invoca
8420.0,870.0,Varonis Systems
8421.0,1337.0,Capiche
8422.0,9758.0,Gro Intelligence
8423.0,2887.0,Urjanet
8424.0,4306.0,Zip Run
8425.0,8039.0,Fishbrain
8426.0,899.0,Creator
8427.0,4075.0,GWI
8428.0,7154.0,Canonical
8429.0,1266.0,Cumulus Networks
8430.0,4930.0,GetWork
8431.0,2452.0,Grabr
8432.0,5964.0,U.S. Environmental Protection Agency
8433.0,3130.0,Air Protein
8434.0,1742.0,OneValley
8435.0,9636.0,Genesys
8436.0,4189.0,Farmdrop
8437.0,773.0,GITAI
8438.0,6862.0,Rolls-Royce plc
8439.0,4831.0,ideaForge
8440.0,4888.0,T-REX
8441.0,4653.0,Picard Surgeles
8442.0,2897.0,Emailage
8443.0,2773.0,Citcon
8444.0,8968.0,Goodr
8445.0,2709.0,Silo
8446.0,7356.0,Quiq
8447.0,7184.0,Laiye
8448.0,9281.0,Kahoot!
8449.0,3763.0,January
8450.0,2797.0,Herbalife Nutrition Ltd.
8451.0,1002.0,Cultivation Capital
8452.0,9107.0,CAMPFIRE
8453.0,7764.0,SmartThings
8454.0,4733.0,ChargerHelp!
8455.0,5782.0,EV Connect
8456.0,2279.0,Uhive
8457.0,4338.0,JustCo
8458.0,724.0,NEXT Canada
8459.0,6430.0,Qumu
8460.0,865.0,Biteable
8461.0,9425.0,Vimeo
8462.0,1149.0,Telestream
8463.0,4464.0,WPP
8464.0,4623.0,CometChat
8465.0,8186.0,Stream
8466.0,3967.0,Cority
8467.0,773.0,Marxent
8468.0,1344.0,Hingeto
8469.0,2117.0,Tiff's Treats
8470.0,6751.0,Caviar
8471.0,367.0,Findem
8472.0,2161.0,Brightseed
8473.0,3592.0,Solugen
8474.0,6271.0,Singapore Airlines
8475.0,5006.0,Aero
8476.0,3314.0,Virgin Australia
8477.0,8381.0,ULTRA
8478.0,441.0,WONDER
8479.0,1510.0,HelloDone
8480.0,6831.0,Digital River
8481.0,5450.0,Grid+
8482.0,4886.0,Founder Collective
8483.0,1231.0,Binti
8484.0,6432.0,Restream
8485.0,3611.0,Surf Air
8486.0,8153.0,Galaxy Digital
8487.0,6633.0,Token Transit
8488.0,5885.0,Flipdish
8489.0,991.0,Plantix
8490.0,5718.0,Episerver
8491.0,5986.0,DoorDash
8492.0,7781.0,BLAZE™
8493.0,752.0,Pixlee
8494.0,8210.0,Bulb
8495.0,8216.0,Uncharted Power
8496.0,9834.0,Fave
8497.0,4699.0,Side
8498.0,1199.0,Ava
8499.0,1237.0,Anduril Industries
8500.0,751.0,Nyobolt
8501.0,32.0,Thermondo
8502.0,6609.0,OVO Energy
8503.0,9913.0,QuantumScape
8504.0,1410.0,Starfire Energy
8505.0,9527.0,TAE Technologies
8506.0,4163.0,Li-Cycle
8507.0,3230.0,Energy Vault
8508.0,8251.0,CleanSpark
8509.0,3715.0,Eavor
8510.0,3244.0,Sonnen
8511.0,2176.0,Fluence
8512.0,7089.0,Carbon Engineering
8513.0,3369.0,Siemens Gamesa Renewable Energy
8514.0,510.0,National Renewable Energy Laboratory
8515.0,9293.0,Octopus Energy
8516.0,1234.0,Zola Electric
8517.0,6523.0,Dandelion Energy
8518.0,4323.0,TechMet Limited
8519.0,1902.0,Natron Energy
8520.0,5647.0,Agilyx
8521.0,7428.0,Swell Energy
8522.0,987.0,EnerVenue
8523.0,3462.0,H2Pro
8524.0,6877.0,Enovix
8525.0,1986.0,Mirriad
8526.0,7504.0,Beyond Limits
8527.0,5017.0,Ember Technologies
8528.0,3438.0,Got It AI
8529.0,7881.0,Expensify
8530.0,6058.0,Ceros
8531.0,5380.0,Hotstar
8532.0,3293.0,ivi
8533.0,2555.0,Bbot
8534.0,7933.0,Improbable
8535.0,6377.0,Saildrone
8536.0,6265.0,RELX Technology
8537.0,6791.0,Virgin Hyperloop
8538.0,9352.0,Via
8539.0,597.0,Meituan Bike
8540.0,6717.0,Future
8541.0,3315.0,Flowhub
8542.0,881.0,Rovio Entertainment
8543.0,8878.0,Scopely
8544.0,8449.0,Planet
8545.0,9621.0,Torum
8546.0,3361.0,Coresite
8547.0,3283.0,Galvanize
8548.0,4109.0,NavVis
8549.0,5305.0,Gecko Robotics
8550.0,7780.0,Mux
8551.0,3084.0,PresenceLearning
8552.0,3466.0,Conquer
8553.0,4997.0,Acquire
8554.0,5839.0,Winnie
8555.0,5730.0,Trace
8556.0,2720.0,Lumos Labs
8557.0,1184.0,ElectroNeek
8558.0,8425.0,Skycatch
8559.0,6452.0,Zuoyebang
8560.0,6758.0,Trell
8561.0,6533.0,Casai
8562.0,9722.0,Tonal
8563.0,8394.0,Featurespace
8564.0,7308.0,Sense
8565.0,1604.0,RavenPack
8566.0,2420.0,vcita
8567.0,10027.0,Triller
8568.0,1377.0,Halo Neuroscience
8569.0,4246.0,Haier
8570.0,3572.0,Upfront Ventures
8571.0,7707.0,Alphabet
8572.0,2504.0,Clipchamp
8573.0,8973.0,Hudl
8574.0,8639.0,Amperity
8575.0,7254.0,Built In
8576.0,5089.0,Huuuge Games
8577.0,7500.0,VoxSmart
8578.0,7236.0,CXA Group
8579.0,4661.0,eFishery
8580.0,783.0,Genvid Technologies
8581.0,9245.0,Afterpay
8582.0,136.0,Styledotme
8583.0,9363.0,Shelf Engine
8584.0,3858.0,Nintendo
8585.0,3730.0,Qatalog
8586.0,87.0,Recruiter.com
8587.0,7393.0,Pigeonly
8588.0,160.0,Munchery
8589.0,9783.0,GumGum
8590.0,6798.0,Dynamic Yield
8591.0,2643.0,Plant Prefab
8592.0,7920.0,CarbonCure Technologies
8593.0,4195.0,Classcraft
8594.0,4029.0,Dysonics
8595.0,2430.0,Clobotics
8596.0,3533.0,Alloy
8597.0,8139.0,MindTickle
8598.0,2637.0,Blue Tokai Coffee Roasters
8599.0,4369.0,Farmer's Fridge
8600.0,4131.0,Pico
8601.0,4787.0,Parsons Corporation
8602.0,9399.0,Microsoft
8603.0,256.0,Red Hat
8604.0,1035.0,Native Instruments
8605.0,7701.0,Riverside.fm
8606.0,7845.0,Descript
8607.0,264.0,Output
8608.0,8976.0,Productsup
8609.0,7552.0,IMVU
8610.0,595.0,Tails.com
8611.0,3582.0,Roadsurfer
8612.0,8352.0,Shadow
8613.0,5558.0,Challengermode
8614.0,8374.0,Turing.com
8615.0,5771.0,nearbuy
8616.0,7410.0,TiVo
8617.0,2870.0,Hubb
8618.0,188.0,Woven
8619.0,1333.0,RailYatri
8620.0,5263.0,Jam City
8621.0,8634.0,Telegram Messenger
8622.0,8270.0,Snapchat
8623.0,9066.0,Evernote
8624.0,9827.0,Kandji
8625.0,2954.0,Swivel
8626.0,8452.0,Vericool
8627.0,253.0,Impact Guru
8628.0,7073.0,GOQii
8629.0,555.0,Style Theory
8630.0,5916.0,Hummingbird
8631.0,8770.0,AYR Wellness
8632.0,14.0,Open Farm
8633.0,7578.0,Muse
8634.0,34.0,AeroPay
8635.0,8104.0,Advantage Capital
8636.0,9575.0,Sea
8637.0,3136.0,CNN
8638.0,1906.0,SmartDrive Systems
8639.0,8134.0,Sundial Growers
8640.0,3866.0,Lithium Technologies
8641.0,3909.0,Expert.ai
8642.0,4472.0,LimeRoad
8643.0,8530.0,Lazada Group
8644.0,8237.0,Thread
8645.0,5187.0,Grailed
8646.0,6504.0,Lyst
8647.0,8654.0,Tradesy
8648.0,9310.0,Vestiaire Collective
8649.0,4937.0,JOOR
8650.0,2593.0,Otrium
8651.0,1847.0,SAXX Underwear
8652.0,4436.0,The Black Tux
8653.0,1850.0,IKEA
8654.0,339.0,Red Sift
8655.0,4487.0,Inky
8656.0,5165.0,Banza
8657.0,8745.0,Gojek
8658.0,21.0,TUNE
8659.0,8074.0,Bambuser
8660.0,4127.0,HERO
8661.0,6903.0,Clue
8662.0,424.0,Gather Technologies
8663.0,3206.0,Apollo Agriculture
8664.0,1448.0,Tipa
8665.0,5316.0,Run The World
8666.0,1330.0,Belong
8667.0,6204.0,Fab
8668.0,8272.0,SmartBear
8669.0,340.0,HomeValet
8670.0,1778.0,iFoodDS
8671.0,4127.0,kompany
8672.0,6106.0,The Trade Desk
8673.0,3757.0,Circle
8674.0,5104.0,Moda Operandi
8675.0,4478.0,Trend
8676.0,4445.0,PulsePoint
8677.0,5667.0,PrecisionHawk
8678.0,2446.0,"FiVerity, Inc."
8679.0,1627.0,AWOK.com
8680.0,6794.0,Braintrust
8681.0,398.0,Hugo
8682.0,3846.0,SundaySky
8683.0,6412.0,Instawork
8684.0,2234.0,MikMak
8685.0,6957.0,Court Buddy
8686.0,932.0,Tulu
8687.0,1943.0,YUPPTV
8688.0,1971.0,Brut
8689.0,1048.0,YouNow
8690.0,142.0,17LIVE
8691.0,1343.0,ATTN:
8692.0,4217.0,iflix
8693.0,8407.0,Hubilo
8694.0,2072.0,ROLI
8695.0,5009.0,MelodyVR
8696.0,4427.0,Smart Wires
8697.0,3703.0,Trendlines Group
8698.0,7121.0,Solid Power
8699.0,9295.0,Sprinklr
8700.0,2097.0,eShakti.com
8701.0,10005.0,ThredUp
8702.0,749.0,Rowing Blazers
8703.0,9752.0,Stitch Fix
8704.0,1218.0,MTailor
8705.0,6166.0,American Eagle Outfitters
8706.0,3825.0,Mizzen+Main
8707.0,5524.0,Daraz.pk
8708.0,2742.0,Atterley
8709.0,7797.0,Thrilling
8710.0,2625.0,Carbon38
8711.0,694.0,INDOCHINO
8712.0,955.0,FableStreet
8713.0,619.0,Ace & Tate
8714.0,2171.0,Miniso
8715.0,9756.0,Warby Parker
8716.0,5726.0,Dia&Co
8717.0,7035.0,Everlane
8718.0,7768.0,JCPenney
8719.0,6253.0,Orami
8720.0,4969.0,Allego
8721.0,1369.0,Plated
8722.0,9591.0,Trove
8723.0,8778.0,Vonage
8724.0,2394.0,Aventri
8725.0,4231.0,WiTricity
8726.0,5573.0,General Atomics
8727.0,9340.0,CARS24
8728.0,1022.0,Oliver Space
8729.0,2092.0,Instabug
8730.0,8395.0,Corning
8731.0,2421.0,Fabelio
8732.0,4586.0,Change.org
8733.0,7945.0,Sayurbox
8734.0,7053.0,Twiga Foods
8735.0,3447.0,Qdama
8736.0,5338.0,Meicai
8737.0,2468.0,Boll & Branch
8738.0,6553.0,KitaBeli
8739.0,4238.0,Interior Define
8740.0,8321.0,Livspace
8741.0,2600.0,Wistia
8742.0,3386.0,GreatHorn
8743.0,7104.0,Jüsto
8744.0,6854.0,Lytx
8745.0,3723.0,Tailored Brands
8746.0,1089.0,Pat McGrath Labs
8747.0,5367.0,Grin
8748.0,6603.0,Pathlock
8749.0,7337.0,Kaia Health
8750.0,1714.0,BBB
8751.0,2821.0,Fastned
8752.0,3148.0,NextEra Energy Partners
8753.0,416.0,Amply Power
8754.0,6694.0,FreeWire Technologies
8755.0,5153.0,Hyliion Holdings Corp.
8756.0,5539.0,Gogoro
8757.0,3910.0,Ionic Materials
8758.0,680.0,StormSensor
8759.0,7403.0,Wepow
8760.0,1976.0,MUBI
8761.0,8981.0,BBC
8762.0,10050.0,Netflix
8763.0,1648.0,LIVEKINDLY
8764.0,9869.0,Hulu
8765.0,35.0,Shanghai Media Group
8766.0,4626.0,NPR
8767.0,6754.0,Youku
8768.0,2736.0,Legendary Entertainment
8769.0,6729.0,Atmosphere
8770.0,3672.0,Genius Brands International
8771.0,1527.0,Epigamia
8772.0,2676.0,SSL
8773.0,5130.0,Percepto
8774.0,7309.0,Bitfury Group
8775.0,4427.0,Berlin Packaging
8776.0,4120.0,Pairwise Plants LLC
8777.0,3857.0,DouxMatok
8778.0,1738.0,Jungle France
8779.0,6202.0,BrightFarms
8780.0,2440.0,Agricool
8781.0,1482.0,Vital Farms
8782.0,7324.0,Pure Harvest Smart Farms
8783.0,5626.0,Planet FWD
8784.0,5195.0,Redaptive
8785.0,3438.0,Sympower
8786.0,6836.0,Haptik
8787.0,2994.0,XRC Labs
8788.0,8053.0,FiscalNote
8789.0,1311.0,OnePointOne
8790.0,7249.0,SwineTech
8791.0,2294.0,Emma
8792.0,1182.0,Freight Farms
8793.0,6761.0,Permutive
8794.0,3391.0,Wandelbots
8795.0,4485.0,UBTech Robotics
8796.0,6776.0,S2G Ventures
8797.0,8494.0,Kerala Startup Mission
8798.0,6330.0,Leanplum
8799.0,1474.0,Autopilot
8800.0,6825.0,Ritual
8801.0,3232.0,Boatsetter
