initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
193,Velocity Data Inc,2,0.649,273561.0,0.26187305814469597,1072541.0,162.0
203,TSI,2,0.649,267723.0,0.26187305814469597,1078379.0,163.0
212,Overview Computer Services,2,0.649,1285619.0,0.26187305814469597,60483.0,164.0
211,NaviSec,2,0.649,941909.0,0.26187305814469597,404193.0,165.0
210,Cybeta,2,0.649,251079.0,0.26187305814469597,1095023.0,166.0
208,Garius Technology Solutions,2,0.649,973768.0,0.26187305814469597,372334.0,167.0
194,Securityium,2,0.649,979344.0,0.26187305814469597,366758.0,168.0
207,Netready,2,0.649,988075.0,0.26187305814469597,358027.0,169.0
185,gigit,2,0.649,282880.0,0.26187305814469597,1063222.0,170.0
209,Deutsche Cyber Sicherheitsorganisation - DCSO,2,0.649,241857.0,0.26187305814469597,1104245.0,171.0
223,Xtreme Solutions,2,0.649,695219.0,0.26187305814469597,650883.0,172.0
186,Cyber Gate Defense,2,0.649,289427.0,0.26187305814469597,1056675.0,173.0
240,System Sikkerhet,2,0.649,1294900.0,0.26187305814469597,51202.0,174.0
188,"Red Trident, Inc.",2,0.649,289944.0,0.26187305814469597,1056158.0,175.0
195,DNeX,2,0.649,261791.0,0.26187305814469597,1084311.0,176.0
217,odix,2,0.649,20974.0,0.26187305814469597,1325128.0,177.0
158,Raytheon Cyber,1,0.842,393044.0,0.3397490215066779,953058.0,178.0
157,Dynamite Analytics,1,0.842,830105.0,0.3397490215066779,515997.0,179.0
159,"Reason Software Company, Inc.",1,0.842,249544.0,0.3397490215066779,1096558.0,180.0
374,Simarks,2,0.883,541921.0,0.35629261994108863,804181.0,181.0
371,4Securitas - ACSIA.io,2,0.883,101492.0,0.35629261994108863,1244610.0,182.0
386,Power Display Technologies,2,0.883,1160889.0,0.35629261994108863,185213.0,183.0
385,Derisk,2,0.883,478952.0,0.35629261994108863,867150.0,184.0
377,TRC Computer,2,0.883,552362.0,0.35629261994108863,793740.0,185.0
381,Innovation Development HUB,2,0.883,564307.0,0.35629261994108863,781795.0,186.0
376,Trust Networks Inc,2,0.883,391089.0,0.35629261994108863,955013.0,187.0
378,ThreatTrack,2,0.883,351039.0,0.35629261994108863,995063.0,188.0
375,SEKOIA,2,0.883,22902.0,0.35629261994108863,1323200.0,189.0
382,Cavelo,2,0.883,45372.0,0.35629261994108863,1300730.0,190.0
372,Cerby,2,0.883,22253.0,0.35629261994108863,1323849.0,191.0
